fleschscore,highwot,lowwot,pictures,polarity,reponsetime,subjectivity,url,wordcount,yeararchive
68.98079939668176,38,30,52,0.12892561983471074,0.29954,0.49414600550964194,http://nationalreport.net/sarah-palin-bans-muslims-entering-bristol-palin/,351,2007
53.50097107438019,38,30,95,0.1287391774891775,0.331896,0.40401437847866417,http://nationalreport.net/rockeractivist-ted-nugent-found-alive-aged-66/,363,2007
79.24985429447855,38,30,13,0.010189452124935989,0.345351,0.5221070148489504,http://nationalreport.net/i-was-not-raped-by-bill-cosby/,489,2007
52.25340732519426,38,30,52,0.023680124223602477,0.318528,0.4481366459627329,http://nationalreport.net/solar-panels-drain-suns-energy-experts-say/,477,2007
47.92346153846155,50,7,17,0.06205461205461204,0.186553,0.424034299034299,http://realnewsrightnow.com/2017/12/virginia-dot-ban-vehicles-valued-60000-driving-interstate-66/,410,2015
60.27242029972754,50,7,15,0.0657758907758908,0.184816,0.469955044955045,http://realnewsrightnow.com/2017/11/sec-mnuchins-wife-under-fire-for-wallpapering-home-with-sheets-of-u-s-currency/,367,2015
57.1260482594937,50,7,15,0.1590225563909774,0.179248,0.5394110275689225,http://realnewsrightnow.com/2017/11/sophia-robot-says-taken-control-worlds-strategic-nuclear-arsenal/,395,2015
71.87306015037595,50,7,16,0.16977777777777778,0.185269,0.4348888888888888,http://realnewsrightnow.com/2017/11/roy-moore-says-cant-help-fact-chuck-e-cheese-cowboy-hat-chick-magnet/,350,2015
73.57244923992772,50,7,16,0.07944032158317874,0.187174,0.42532776747062473,http://realnewsrightnow.com/2017/11/growing-list-accusers-say-jerry-seinfeld-makes-worst-strawberry-milkshakes/,409,2015
74.77605285592499,50,7,15,0.1600925925925926,0.181745,0.41700617283950614,http://realnewsrightnow.com/2017/11/trump-says-believes-putin-not-tape-kick-sign-back-asia-summit/,391,2015
58.865895939086315,50,7,15,0.017601010101010107,0.179553,0.2682070707070707,http://realnewsrightnow.com/2017/11/russia-no-interest-acquiring-puerto-rico-despite-pleas-white-house/,394,2015
42.589101239669446,50,7,15,0.09621489621489618,0.180329,0.42603785103785097,http://realnewsrightnow.com/2017/11/report-canadian-officials-offered-american-defectors-free-healthcare/,363,2015
64.0891911764706,50,7,16,0.005760368663594471,0.1845,0.2913978494623656,http://realnewsrightnow.com/2017/08/ex-nazi-says-white-nationalists-not-exactly-hitler-mind/,340,2015
66.9081266968326,50,7,16,0.16131152797819462,0.178574,0.4360590027256695,http://realnewsrightnow.com/2017/08/journalist-filmed-trump-sobbing-rose-garden-still-custody/,325,2015
